"page_id","page_name","page_type","jurisdiction","politics_type","gov_level","electorate","party","page_link"
"396865883798965",Greens in Monaro,Politics,NSW,Party,State,Monaro,Green,https://www.facebook.com/396865883798965
"397230473694314",Queensland Labor,Politics,QLD,Party,"","",ALP,https://www.facebook.com/397230473694314
"397307097023253",Justine Elliot MP,Politics,NSW,Candidate,Federal,Richmond,ALP,https://www.facebook.com/397307097023253
"398092743861514",Liberal Democrats NSW,Politics,NSW,Party,State,"",Liberal Democrats,https://www.facebook.com/398092743861514
"398717770894403",Stuart Grimley MP,Politics,VIC,Candidate,State,Western Victoria,DHJP,https://www.facebook.com/398717770894403
"399509993393842",Senator Anne Ruston,Politics,SA,Candidate,Federal,SA,Liberal,https://www.facebook.com/399509993393842
"399884866720018",Hawkesbury Labor Councillors,Politics,"",Local,"","",ALP,https://www.facebook.com/399884866720018
"401049713305485",Maree Edwards MP,Politics,VIC,Candidate,State,Bendigo West,ALP,https://www.facebook.com/401049713305485
"401831286908971",Will Fowles MP,Politics,VIC,Candidate,State,Ringwood,ALP,https://www.facebook.com/401831286908971
"402408806477773",David Coleman - Member for Banks,Politics,NSW,Candidate,Federal,Banks,Liberal,https://www.facebook.com/402408806477773
"404948826259784",Senator James McGrath - Fighting for Queensland,Politics,QLD,Candidate,Federal,QLD,LNP,https://www.facebook.com/404948826259784
"405038182885800",Protect The Protectors,Politics,VIC,Misc,State,"","",https://www.facebook.com/405038182885800
"405160152955437",Jodie Harrison MP,Politics,NSW,Candidate,State,Charlestown,ALP,https://www.facebook.com/405160152955437
"409731082431557",Alan Tudge MP,Politics,VIC,Candidate,Federal,Aston,Liberal,https://www.facebook.com/409731082431557
"410430999003520",Riverina Greens,Politics,NSW,Party,"","",Green,https://www.facebook.com/410430999003520
"411468416253019",Lauren Sherson - Liberal for Albert Park,Politics,VIC,Candidate,State,Albert Park,Liberal,https://www.facebook.com/411468416253019
"412821402124683",Steve Georganas MP,Politics,SA,Candidate,Federal,Adelaide,ALP,https://www.facebook.com/412821402124683
"413491472479830",Vote 1 - Greens for Blacktown,Politics,NSW,Candidate,State,Blacktown,Green,https://www.facebook.com/413491472479830
"415849498601271",North Coast Labor - Ballina & Byron Shire,Politics,NSW,Party,"","",ALP,https://www.facebook.com/415849498601271
"417190345046451",Colin Brooks,Politics,VIC,Candidate,State,Bundoora,ALP,https://www.facebook.com/417190345046451
"417477318355776",Steph Ryan for Euroa,Politics,VIC,Candidate,State,Euroa,Nationa,https://www.facebook.com/417477318355776
"417714538385668",Michael Berkman - Greens MP for Maiwar,Politics,QLD,Candidate,State,Maiwar,Green,https://www.facebook.com/417714538385668
"418035078263307",Prue Car MP,Politics,NSW,Candidate,State,Londonderry,ALP,https://www.facebook.com/418035078263307
"418071004886444",Zoe Bettison MP,Politics,SA,Candidate,State,"",ALP,https://www.facebook.com/418071004886444
"418860658142824",Tim Mander MP - State Member for Everton,Politics,QLD,Candidate,State,Everton,LNP,https://www.facebook.com/418860658142824
"419632568108398",Australian Citizens Party,Politics,"",Party,"","",Australian Citizens Party,https://www.facebook.com/419632568108398
"423722634317667",Scott Buchholz MP,Politics,QLD,Candidate,Federal,Wright,LNP,https://www.facebook.com/423722634317667
"424862620880565",Sam Hibbins,Politics,VIC,Candidate,State,Prahran,Green,https://www.facebook.com/424862620880565
"424864151385105",Gavin Pearce MP,Politics,TAS,Candidate,Federal,Braddon,Liberal,https://www.facebook.com/424864151385105
"427125817373739",Peter Malinauskas,Politics,SA,Leader,State,"",ALP,https://www.facebook.com/427125817373739
"427503168204718",Wendy Tuckerman MP,Politics,NSW,Candidate,State,Goulburn,Liberal,https://www.facebook.com/427503168204718
"431308916919365",Luke Howarth,Politics,QLD,Candidate,Federal,Petrie,LNP,https://www.facebook.com/431308916919365
"432474437121377",Dan Purdie MP,Politics,QLD,Candidate,State,Ninderry,"",https://www.facebook.com/432474437121377
"435267276610362",Ryan Smith MP,Politics,VIC,Candidate,State,Warrandyte,Liberal,https://www.facebook.com/435267276610362
"435436303151180",Steve Minnikin MP,Politics,QLD,Candidate,State,Chatsworth,LNP,https://www.facebook.com/435436303151180
"436488033127963","Hon James Hayward MLC - Nationals WA, South West",Politics,WA,Candidate,State,"",Nationals,https://www.facebook.com/436488033127963
"437449709601277",Mia Davies MLA,Politics,WA,Leader,State,"","",https://www.facebook.com/437449709601277
"437935649645547",Stephen Pratt MLC,Politics,WA,Candidate,State,South Metropolitan,ALP,https://www.facebook.com/437935649645547
"438230849966692",Elida Faith - Labor for Leichhardt,Politics,QLD,Candidate,Federal,Leichhardt,ALP,https://www.facebook.com/438230849966692
"438609252817588",Senator Peter Whish-Wilson,Politics,"",Candidate,Federal,"",Green,https://www.facebook.com/438609252817588
"439137739437414",Fiona Patten MP,Politics,VIC,Leader,State,Northern Metropolitan,Reason,https://www.facebook.com/439137739437414
"440587349395762",Mark Shelton MP,Politics,TAS,Candidate,State,Lyons,Liberal,https://www.facebook.com/440587349395762
"442904796239187",Greens Facts,Politics,VIC,Misc,State,"",ALP,https://www.facebook.com/442904796239187
"445715085470971",Ali Cupper MP - Independent for Mildura,Politics,VIC,Candidate,State,Mildura,Independent,https://www.facebook.com/445715085470971
"447001642113341",Sonya Kilkenny MP,Politics,VIC,Candidate,State,Carrum,ALP,https://www.facebook.com/447001642113341
"44701328033",NSW Liberal Party,Politics,NSW,Party,State,"",Liberal,https://www.facebook.com/44701328033
"447090865320052",Waverley Greens,Politics,NSW,Party,"","",Green,https://www.facebook.com/447090865320052
"449606781885011",Rachel Stephen-Smith MLA,Politics,ACT,Candidate,State,"",ALP,https://www.facebook.com/449606781885011
"451104721597935",LaneCoveALP,Politics,NSW,Party,State,Lane Cove,ALP,https://www.facebook.com/451104721597935
"451516984861373",Rob Molhoek MP,Politics,QLD,Candidate,State,Southport,LNP,https://www.facebook.com/451516984861373
"451656835339967",Tim Murray for Wentworth,Politics,NSW,Candidate,Federal,Wentworth,ALP,https://www.facebook.com/451656835339967
"452544522174817",Kim Samiotis,Politics,VIC,Candidate,State,Albert Park ,Green,https://www.facebook.com/452544522174817
"453244114733532",Tim Crakanthorp MP,Politics,NSW,Candidate,State,Newcastle,ALP,https://www.facebook.com/453244114733532
"453750595056",Cancer Council NSW,Politics,NSW,Misc,State,"",Cancer Council NSW,https://www.facebook.com/453750595056
"455281287849603",Mark Dreyfus,Politics,VIC,Candidate,Federal,Isaacs,ALP,https://www.facebook.com/455281287849603
"45587531822",The Greens SA,Politics,SA,Party,"","",Green,https://www.facebook.com/45587531822
"456771188147749",Dugald Saunders MP,Politics,NSW,Candidate,State,Dubbo,Nationals,https://www.facebook.com/456771188147749
"457658091048476",Labor for Brisbane,Politics,QLD,"","","",ALP,https://www.facebook.com/457658091048476
"460482267395695",Josh Bull MP for Sunbury,Politics,VIC,Candidate,State,Sunbury,ALP,https://www.facebook.com/460482267395695
"460992087726676",Sonja Terpstra MP,Politics,VIC,Candidate,State,North-Eastern Metropolitan,ALP,https://www.facebook.com/460992087726676
"461589273918145",Julie Owens MP,Politics,NSW,Candidate,Federal,Parramatta,ALP,https://www.facebook.com/461589273918145
"461713630554622",Sharon Claydon MP,Politics,NSW,Candidate,Federal,Newcastle,ALP,https://www.facebook.com/461713630554622
"462692827200652",Mark Taylor MP,Politics,NSW,Candidate,State,Winston Hills,Liberal,https://www.facebook.com/462692827200652
"464998863536680",Bill Shorten,Politics,VIC,Candidate,Federal,Maribyrnong,ALP,https://www.facebook.com/464998863536680
"467602216674884",Chris Whiting MP,Politics,QLD,Candidate,State,Bancroft,ALP,https://www.facebook.com/467602216674884
"467833693360770",Julia Finn MP,Politics,NSW,Candidate,State,Granville,ALP,https://www.facebook.com/467833693360770
"469259039822472",Martin Cousins - Greens for Bradfield,Politics,NSW,Candidate,Federal,Bradfield,Green,https://www.facebook.com/469259039822472
"469307396413431",Shoalhaven Greens,Politics,NSW,Party,"",Shoalhaven,Green,https://www.facebook.com/469307396413431
"472596369940782",Hughes Deserves Better,Politics,NSW,Misc,Federal,Hughes,"",https://www.facebook.com/472596369940782
"475501046127806",Pennant Hills Labor,Politics,NSW,Party,"","",ALP,https://www.facebook.com/475501046127806
"476400975832131",Mark Robinson MP,Politics,QLD,Candidate,State,Oodgeroo,LNP,https://www.facebook.com/476400975832131
"478065488978183",Ian Goodenough MP,Politics,WA,Candidate,Federal,"",Liberal,https://www.facebook.com/478065488978183
"478751888986491",Gareth Ward,Politics,NSW,Candidate,State,Kiama,Independent,https://www.facebook.com/478751888986491
"478876985509503",Anthony Roberts,Politics,NSW,Candidate,State,Lane Cove,Liberal,https://www.facebook.com/478876985509503
"482081005648951",Ethan Hrnjak for Wakehurst,Politics,NSW,Candidate,State,Wakehurst,Green,https://www.facebook.com/482081005648951
"482198868521917",Asot Michael,Politics,AG,Candidate,Federal,Saint Peter,Antigua and Barbuda Labour Party,https://www.facebook.com/482198868521917
"483644318877550",Amy Williams - Liberal for Mawson,Politics,SA,Candidate,State,Mawson,Liberal,https://www.facebook.com/483644318877550
"483748412000212",Nathan Hagarty,Politics,NSW,Candidate,State,Leppington,ALP,https://www.facebook.com/483748412000212
"489176018522933",Senator Tony Sheldon,Politics,NSW,Candidate,Federal,NSW,ALP,https://www.facebook.com/489176018522933
"492074414587353",Judith Hannan - Independent for Wollondilly & The Southern Highlands,Politics,NSW,Candidate,State,Wollondilly,Independent,https://www.facebook.com/492074414587353
"495140254155485",Philipa Veitch Greens,Politics,NSW,Candidate,State,Heffron,Green,https://www.facebook.com/495140254155485
"501779903241706",Animal Justice Party AJP Western Australia,Politics,WA,Party,"","",Animal Justice,https://www.facebook.com/501779903241706
"502649159770974",Tim Watts MP,Politics,VIC,Candidate,Federal,Gellibrand,ALP,https://www.facebook.com/502649159770974
"503784106814416",Jennifer Game,Politics,SA,Leader,State,Mawson,One Nation,https://www.facebook.com/503784106814416
"507286429698443",Tania Maxwell MP,Politics,VIC,Candidate,State,Northern Victoria,DHJP,https://www.facebook.com/507286429698443
"511733382217797",Central Coast Greens,Politics,NSW,Party,State,"",Green,https://www.facebook.com/511733382217797
"512699115420839",Senator Dean Smith,Politics,Federal,Candidate,Federal,WA,Liberal,https://www.facebook.com/512699115420839
"513154475468041",Jason Hunt MP,Politics,QLD,Candidate,State,"",ALP,https://www.facebook.com/513154475468041
"516047178492348",Shannon Fentiman MP,Politics,QLD,Candidate,State,Waterford,ALP,https://www.facebook.com/516047178492348
"516090428416494",Graham Perrett MP,Politics,QLD,Candidate,Federal,Moreton,ALP,https://www.facebook.com/516090428416494
"516285871759553",Don Farrell,Politics,SA,Candidate,Federal,SA,ALP,https://www.facebook.com/516285871759553
"518350558204805",Andrew Giles MP,Politics,VIC,Candidate,Federal,Scullin,ALP,https://www.facebook.com/518350558204805
"519148008159996",Vincent Tarzia - Member for Hartley,Politics,SA,Candidate,State,Hartley,Liberal,https://www.facebook.com/519148008159996
"520765594773519",David Janetzki MP,Politics,QLD,Candidate,State,Toowoomba South,LNP,https://www.facebook.com/520765594773519
"521437877962055",Emma Kealy for Lowan,Politics,VIC,Candidate,State,Lowan,Nationals,https://www.facebook.com/521437877962055
"522394997927024",Les Walker MP - Mundingburra,Politics,QLD,Candidate,State,"","",https://www.facebook.com/522394997927024
"523586527672529",Annastacia Palaszczuk MP,Politics,QLD,Leader,State,Inala,ALP,https://www.facebook.com/523586527672529
"524194724587681",Maitland Greens,Politics,NSW,Party,State,Maitland,Green,https://www.facebook.com/524194724587681
"524465071077566",Mark Parton MLA,Politics,ACT,Candidate,State,Tuggeranong,Liberal,https://www.facebook.com/524465071077566
"526761047771136",CLabor,Politics,VIC,Party,Federal,Casey,ALP,https://www.facebook.com/526761047771136
"528397327182348",Senator Matthew Canavan,Politics,QLD,Candidate,Federal,QLD,LNP,https://www.facebook.com/528397327182348
"528764443836398",Jill Hennessy MP,Politics,VIC,Candidate,State,"",ALP,https://www.facebook.com/528764443836398
"531929050236161",John Quigley,Politics,WA,Candidate,State,Butler,ALP,https://www.facebook.com/531929050236161
"535912796919497",Karen Stewart - Greens Candidate for Hume,Politics,NSW,Candidate,Federal,Hume,Green,https://www.facebook.com/535912796919497
"536780606335962",Michelle Landry,Politics,QLD,Candidate,Federal,Capricornia,LNP,https://www.facebook.com/536780606335962
"537346256313803",Zed Seselja,Politics,ACT,Candidate,Federal,ACT,Liberal,https://www.facebook.com/537346256313803
"537762462924537",Anthony Albanese,Politics,NSW,Leader,Federal,"",ALP,https://www.facebook.com/537762462924537
"538365739704825","Cath Blakey, Greens",Politics,NSW,Candidate,State,Wollongong,Green,https://www.facebook.com/538365739704825
"539690296167013",Dr Christian Rowan MP,Politics,QLD,Candidate,State,Moggill,LNP,https://www.facebook.com/539690296167013
"540911505996048",Steve Dimopoulos MP,Politics,VIC,Candidate,State,Oakleigh,ALP,https://www.facebook.com/540911505996048
"543585802484989",Michael Pettersson MLA,Politics,ACT,Candidate,State,"",ALP,https://www.facebook.com/543585802484989
"545594388945678",Epping NSW Labor branch - ALP,Politics,NSW,Party,State,Epping,ALP,https://www.facebook.com/545594388945678
"545743365504124",Brittany Lauga MP,Politics,QLD,Candidate,State,Keppel,ALP,https://www.facebook.com/545743365504124
"546305415874577",Kooyong Votes Climate,Politics,VIC,Misc,"","","",https://www.facebook.com/546305415874577
"547466642107014",Josh Wilson MP,Politics,WA,Candidate,Federal,"",ALP,https://www.facebook.com/547466642107014
"550150765028882",Animal Justice Party AJP Tasmania,Politics,TAS,Party,"","",Animal Justice,https://www.facebook.com/550150765028882
"551370245317512",Mark Tait for Benambra,Politics,VIC,Candidate,State,Benambra,ALP,https://www.facebook.com/551370245317512
"552968198133394",Peter Dutton,Politics,QLD,Leader,Federal,"",LNP,https://www.facebook.com/552968198133394
"554571657927786",Ben Carroll MP,Politics,VIC,Candidate,State,Niddrie,ALP,https://www.facebook.com/554571657927786
"555540491514526",Luke Edmunds - Labor for Pembroke,Politics,TAS,Candidate,State,Pembroke,ALP,https://www.facebook.com/555540491514526
"555628917805267",Janelle Saffin - Member for Lismore,Politics,NSW,Candidate,State,Lismore,ALP,https://www.facebook.com/555628917805267
"557758877731148",Anne Stanley MP,Politics,NSW,Candidate,Federal,"",ALP,https://www.facebook.com/557758877731148
"561886753911063",Liberal Democrats WA,Politics,WA,Party,State,WA,Liberal Democrats,https://www.facebook.com/561886753911063
"565798730143075",Jim Chalmers MP,Politics,QLD,Candidate,Federal,Rankin,ALP,https://www.facebook.com/565798730143075
"565826410233605",Suzanne Orr,Politics,ACT,Candidate,State,"",ALP,https://www.facebook.com/565826410233605
"565883663589089",Jason Falinski,Politics,NSW,Candidate,Federal,Mackellar,Liberal,https://www.facebook.com/565883663589089
"567814099965388",Don Brown MP,Politics,QLD,Candidate,State,Capalaba,ALP,https://www.facebook.com/567814099965388
"568704756601619",Andrew Constance,Politics,NSW,Candidate,Federal,Gilmore,Liberal,https://www.facebook.com/568704756601619
"578759246149721",Sarah Hathway for Lara - Socialist Alliance,Politics,VIC,Candidate,State,Lara,Socialist Alliance,https://www.facebook.com/578759246149721
"580435042016921",Brian Mitchell MP - Federal Member for Lyons,Politics,TAS,Candidate,Federal,Lyons,ALP,https://www.facebook.com/580435042016921
"580463748688717",Jenny Leong,Politics,NSW,Candidate,State,Newtown,Green,https://www.facebook.com/580463748688717
"581391495214301",ACT Labor,Politics,ACT,Party,State,ACT,ALP,https://www.facebook.com/581391495214301
"582158449130263",Moira Deeming MP Western Metropolitan Region,Politics,VIC,Candidate,State,Western Metropolitan,Liberal,https://www.facebook.com/582158449130263
"585381705283780",Anthony D'Adam,Politics,NSW,Candidate,State,Legislative Council,ALP,https://www.facebook.com/585381705283780
"585594028615556",Sustainable Australia Party -  Illawarra,Politics,NSW,Party,"","",Sustainable Australia,https://www.facebook.com/585594028615556
"590302731315349",Russell Robertson - Labor for Capricornia,Politics,QLD,Candidate,Federal,Capricornia,ALP,https://www.facebook.com/590302731315349
"590682774314765",Josh Burns,Politics,VIC,Candidate,Federal,Macnamara,ALP,https://www.facebook.com/590682774314765
"593295300776172",James Purcell - Independent Candidate for South West Coast,Politics,VIC,Candidate,State,South-West Coast,Independent,https://www.facebook.com/593295300776172
"599674916748507",Liberals for Indi,Politics,VIC,Party,Federal,Indi,Liberal,https://www.facebook.com/599674916748507
"601173710233855",Jacqui Hawkins For Benambra,Politics,VIC,Candidate,State,Benambra,Independent,https://www.facebook.com/601173710233855
"603022043213707",Joe McCracken MP,Politics,VIC,Candidate,State,Western Victoria,Liberal,https://www.facebook.com/603022043213707
"603065026487790",Greens for Davidson,Politics,NSW,Candidate,State,Davidson,Green,https://www.facebook.com/603065026487790
"603935706758911",Erin Thompson - Labor for Davenport,Politics,SA,Candidate,State,Davenport,ALP,https://www.facebook.com/603935706758911
"608304245846447",Animal Justice Party South Australia,Politics,SA,Party,"","",Animal Justice,https://www.facebook.com/608304245846447
"609184899433624",George Georgiou - Independent Brunswick,Politics,VIC,Candidate,State,Brunswick,Independent,https://www.facebook.com/609184899433624
"609336902555154",Senator Jane Hume,Politics,VIC,Candidate,Federal,VIC,Liberal,https://www.facebook.com/609336902555154
"610382465785726",Madeleine King MP,Politics,WA,Candidate,Federal,"",ALP,https://www.facebook.com/610382465785726
"611438322334789",Adam Crouch MP,Politics,NSW,Candidate,State,Terrigal,Liberal,https://www.facebook.com/611438322334789
"612587338816342",Jane Judd Labor for Eildon,Politics,VIC,Candidate,State,Eildon,ALP,https://www.facebook.com/612587338816342
"612853245438547",Mick de Brenni,Politics,QLD,Candidate,State,"",ALP,https://www.facebook.com/612853245438547
"612891635442310",Lake Macquarie Greens,Politics,NSW,Party,State,Lake Macquarie,Green,https://www.facebook.com/612891635442310
"62266509441",Gordon Rich-Phillips MP,Politics,VIC,Candidate,State,South Eastern Metropolitan,Liberal,https://www.facebook.com/62266509441
"626769050727637",Jeremy Hanson,Politics,ACT,Candidate,State,Murrumbidgee,Liberal,https://www.facebook.com/626769050727637
"628938794108193",The Nationals for Shepparton,Politics,VIC,Party,State,Shepparton,Nationals,https://www.facebook.com/628938794108193
"629173880610122",Jayne Stinson MP Member for Badcoe,Politics,SA,Candidate,State,Badcoe,ALP,https://www.facebook.com/629173880610122
"631414980203653",Jessica O'Donnell - Labor for Monash,Politics,VIC,Candidate,Federal,Monash,ALP,https://www.facebook.com/631414980203653
"632027813515639",Sandy Bolton MP,Politics,QLD,Candidate,State,Noosa,Independent,https://www.facebook.com/632027813515639
"639269989485739","Clayton Barr MP, Member for Cessnock",Politics,NSW,Candidate,State,Cessnock,ALP,https://www.facebook.com/639269989485739
"639964416159393",Trevor Evans MP,Politics,QLD,Candidate,Federal,Brisbane,LNP,https://www.facebook.com/639964416159393
"6442438662",The Australian Greens,Politics,AU,Party,Federal,AU,Green,https://www.facebook.com/6442438662
"645898498806423",Mary-Anne Thomas MP,Politics,VIC,Candidate,State,Macedon,ALP,https://www.facebook.com/645898498806423
"648938855564982",Senator Tim Ayres,Politics,NSW,Candidate,Federal,NSW,ALP,https://www.facebook.com/648938855564982
"650422178353571",Trish Doyle MP,Politics,NSW,Candidate,State,Blue Mountains,ALP,https://www.facebook.com/650422178353571
"653705298078845",Tracie Lund for Morwell,Politics,VIC,Candidate,State,Morwell,Independent,https://www.facebook.com/653705298078845
"660749927644690",Tony Lonergan Greens for Upper Hunter,Politics,NSW,Candidate,State,Upper Hunter,Green,https://www.facebook.com/660749927644690
"662955787059972",Shane King MP,Politics,QLD,Candidate,State,Kurwongbah,ALP,https://www.facebook.com/662955787059972
"664863177247491",Immanuel Selvaraj - Labor Candidate for Mitchell,Politics,NSW,Candidate,Federal,Mitchell,ALP,https://www.facebook.com/664863177247491
"665017740294128",Julian Hill MP,Politics,VIC,Candidate,Federal,Bruce,ALP,https://www.facebook.com/665017740294128
"665717566785019",Nick Staikos MP,Politics,VIC,Candidate,State,Bentleigh,ALP,https://www.facebook.com/665717566785019
"669942016434595",Alex Breskin - Greens Candidate for Isaacs,Politics,VIC,Candidate,Federal,Isaacs,Green,https://www.facebook.com/669942016434595
"671369616226256","Troy Bell, Member for Mount Gambier",Politics,SA,Candidate,State,Mount Gambier,Independent,https://www.facebook.com/671369616226256
"673503426100515",Janie Finlay MP -  Champion for Northern Tasmania,Politics,TAS,Candidate,State,"",ALP,https://www.facebook.com/673503426100515
"673933956003491",Christine Couzens MP,Politics,VIC,Candidate,State,Geelong,ALP,https://www.facebook.com/673933956003491
"675483955936731",Julian Leeser MP,Politics,NSW,Candidate,Federal,Berowra,Liberal,https://www.facebook.com/675483955936731
"680274442059163",Animal Justice Party,Politics,AU,Party,"","",Animal Justice Party,https://www.facebook.com/680274442059163
"68225180411",Tasmanian Liberals,Politics,TAS,Party,"","",Liberal,https://www.facebook.com/68225180411
"682268945137255",Chris Minns,Politics,NSW,Leader,State,"",ALP,https://www.facebook.com/682268945137255
"684088031625250",Stephen Mullighan MP,Politics,SA,Candidate,State,Lee,ALP,https://www.facebook.com/684088031625250
"691501174631855",FreeMarketGarden,Politics,"",Cooker,"","","",https://www.facebook.com/691501174631855
"694465213925897",Natalie Hutchins MP,Politics,VIC,Candidate,State,Sydenham,ALP,https://www.facebook.com/694465213925897
"701178440090122",Ali France for Dickson,Politics,QLD,Candidate,Federal,Dickson,ALP,https://www.facebook.com/701178440090122
"704470226349883",Liza Butler Labor for South Coast,Politics,NSW,Candidate,State,South Coast,ALP,https://www.facebook.com/704470226349883
"708298282615442",Ted O'Brien MP - Federal Member for Fairfax,Politics,NSW,Candidate,Federal,Fairfax,Nationals,https://www.facebook.com/708298282615442
"709617325724631",Jess Pugh MP for Mount Ommaney,Politics,QLD,Candidate,State,"",ALP,https://www.facebook.com/709617325724631
"713055338749831",Louise Crawford - Labor candidate for Brighton,Politics,VIC,Candidate,State,Brighton,ALP,https://www.facebook.com/713055338749831
"713709505348572",Danny O'Brien MP,Politics,VIC,Candidate,State,Gippsland South,Nationals,https://www.facebook.com/713709505348572
"714222748669318",Nat Cook MP,Politics,SA,Candidate,State,Hurtle Vale,ALP,https://www.facebook.com/714222748669318
"714739331930046","Tamara Smith, MP",Politics,NSW,Candidate,State,Ballina,Green,https://www.facebook.com/714739331930046
"715266125939684",Suzette Rodoreda,Politics,VIC,Candidate,State,Williamstown,Green,https://www.facebook.com/715266125939684
"719831544759594",Anoulack Chanthivong,Politics,NSW,Candidate,State,Macquarie Fields,ALP,https://www.facebook.com/719831544759594
"723311241034230",Natalie Suleyman MP,Politics,VIC,Candidate,State,St Albans,ALP,https://www.facebook.com/723311241034230
"723812731705947",Lane Cove Liberals,Politics,NSW,Party,State,Lane Cove,Liberal,https://www.facebook.com/723812731705947
"726441754160906",Michael Andjelkovic - Liverpool Independent,Politics,NSW,Candidate,State,Liverpool,Independent,https://www.facebook.com/726441754160906
"726565307466774",Peta Murphy MP Federal Member for Dunkley,Politics,VIC,Candidate,Federal,Dunkley,ALP,https://www.facebook.com/726565307466774
"727974650569697",Fiona Phillips MP,Politics,NSW,Candidate,Federal,Gilmore,ALP,https://www.facebook.com/727974650569697
"728842613851000",Margaret Quirk MLA,Politics,WA,Candidate,State,Landsdale,ALP,https://www.facebook.com/728842613851000
"735601699802870",Australian Democrats,Politics,"",Party,"","",Australian Democrats,https://www.facebook.com/735601699802870
"736354259835745",Philip Donato,Politics,NSW,Candidate,State,Orange,Independent,https://www.facebook.com/736354259835745
"736734193067726",Ann Leahy,Politics,QLD,Candidate,State,Warrego,LNP,https://www.facebook.com/736734193067726
"740083362711653",Joan Pease MP,Politics,QLD,Candidate,State,"",ALP,https://www.facebook.com/740083362711653
"741231665932864",Georgie Crozier MP,Politics,VIC,Candidate,State,Southern Metropolitan,Liberal,https://www.facebook.com/741231665932864
"741780305922946",Greens for Macquarie,Politics,NSW,Party,Federal,Macquarie,Green,https://www.facebook.com/741780305922946
"742271145863852",Socialist Alliance WA,Politics,WA,Party,Federal,WA,Socialist Alliance,https://www.facebook.com/742271145863852
"742844475769937",Liberal Democrats QLD,Politics,QLD,Party,Federal,QLD,Liberal Democrats,https://www.facebook.com/742844475769937
"752126698209154",Greens for Wentworth,Politics,NSW,Party,Federal,Wentworth,Green,https://www.facebook.com/752126698209154
"760144500853551",Councillor Rory Amon - Fighting For Pittwater,Politics,NSW,Candidate,State,Pittwater,Liberal,https://www.facebook.com/760144500853551
"772605486449814",Zali Steggall,Politics,NSW,Candidate,Federal,Warringah,Independent,https://www.facebook.com/772605486449814
"776811619361742",Vince Connelly MP,Politics,WA,Candidate,Federal,Cowan,Liberal,https://www.facebook.com/776811619361742
"784441001689254",Dr Mike Freelander MP,Politics,NSW,Candidate,Federal,Macarthur,ALP,https://www.facebook.com/784441001689254
"785196888157078",Aaron Harper MP,Politics,QLD,Candidate,State,Turingowa,ALP,https://www.facebook.com/785196888157078
"788385304507966",Joe Kelly MP,Politics,QLD,Candidate,State,Greenslopes,ALP,https://www.facebook.com/788385304507966
"794267677320519",Port Macquarie Hastings Greens,Politics,NSW,Party,State,Port Macquarie,Green,https://www.facebook.com/794267677320519
"796490130724656",Steve McGhie MP,Politics,VIC,Candidate,State,Melton,ALP,https://www.facebook.com/796490130724656
"798754616870434",Libby Coker MP,Politics,VIC,Candidate,Federal,Corangamite,ALP,https://www.facebook.com/798754616870434
"799356113528515",Tom Koutsantonis MP,Politics,SA,Candidate,State,West Torrens,ALP,https://www.facebook.com/799356113528515
"799440240453088",Penny Pratt MP,Politics,SA,Candidate,State,Frome,Liberal,https://www.facebook.com/799440240453088
"800041743487952",Shaun Leane MP,Politics,VIC,Candidate,State,Eastern Metropolitan,ALP,https://www.facebook.com/800041743487952
"801881613339051",Tania Lawrence MP,Politics,WA,Candidate,Federal,Hasluck,ALP,https://www.facebook.com/801881613339051
"803733269731463",Tina MacFarlane: Country Liberal Party for Solomon,Politics,NT,Candidate,Federal,Solomon,CLP,https://www.facebook.com/803733269731463
"807722379247301",Clive Palmer,Politics,AU,Leader,"","",UAP,https://www.facebook.com/807722379247301
"809464172430573",Tony Smith MP,Politics,VIC,Candidate,Federal,Casey,Liberal,https://www.facebook.com/809464172430573
"817918738345153",Earl James,Politics,VIC,Candidate,State,Ripon,Green,https://www.facebook.com/817918738345153
"825803544101537",Senator Carol Brown,Politics,TAS,Candidate,Federal,TAS,ALP,https://www.facebook.com/825803544101537
"828649267326944",Patrick Gorman MP,Politics,WA,Candidate,Federal,Perth,ALP,https://www.facebook.com/828649267326944
"832302137132814",Amanda Camm MP,Politics,QLD,Candidate,State,Whitsunday,"",https://www.facebook.com/832302137132814
"850215955156264",Ray Stevens MP,Politics,QLD,Candidate,State,Mermaid Beach,LNP,https://www.facebook.com/850215955156264
"852683904851466",Lyndal Howison - Labor,Politics,NSW,Candidate,State,Ryde,ALP,https://www.facebook.com/852683904851466
"858987937552428",Nicolle Flint Member for Boothby,Politics,SA,Candidate,Federal,Boothby,Liberal,https://www.facebook.com/858987937552428
"875283942553361",Gayle Tierney MP,Politics,VIC,Candidate,State,Western Victoria,ALP,https://www.facebook.com/875283942553361
"879712192044319",Animal Justice Party NSW,Politics,NSW,Party,"","",Animal Justice,https://www.facebook.com/879712192044319
"884800484976449",Gerard Maley MLA: Member for Nelson,Politics,NT,Candidate,State,Nelson,CLP,https://www.facebook.com/884800484976449
"886916111456585",Anita Dow MP,Politics,TAS,Candidate,State,"",ALP,https://www.facebook.com/886916111456585
"888781941252899",Matthew Hughes MLA,Politics,WA,Candidate,State,Kalamunda,ALP,https://www.facebook.com/888781941252899
"889972094470417",Liverpool Liberals,Politics,NSW,Party,State,Liverpool,Liberal,https://www.facebook.com/889972094470417
"893559707401587",Derryn Hinch's Justice Party,Politics,VIC,Party,State,"",DHJP,https://www.facebook.com/893559707401587
